loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
10789,0, Graduate, No,5069862.47057639,12671296.343684657,11,512.3225785687641,9150225.047682403,9967167.701493876,18332492.198138848,6506989.081004628, Rejected
10790,2, Graduate, No,1513186.844018627,6048339.866441291,6,799.2483802981633,5121961.659817389,1407376.167911537,7783499.33372692,2222553.764324438, Approved
10791,3, Graduate, No,7015206.714295799,17283305.315345135,4,660.3555844134461,13376850.143419819,11620102.260277374,14064933.15093378,4899773.744402964, Approved
10792,3, Not Graduate, No,,10460852.377487812,6,619.7703348484828,7563126.866971134,6120842.127155132,8794618.581273753,1653162.0597420037, Approved
10793,2, Graduate, No,2554244.038909927,6727239.456592831,20,595.4326891259312,1031495.7327977589,999924.8049705749,5016976.805723205,2442876.486119112, Rejected
10794,3, Not Graduate, No,,21783793.0177676,6,354.9284504928838,6474766.391273568,10645478.99002779,18981428.453310844,5072549.4592820965, Approved
10795,4, Not Graduate, No,1559832.5968819624,4681295.631692923,18,551.7895593900232,3068487.4168572524,794707.1072264197,6040860.458487441,1031255.6441746448, Approved
10796,0, Not Graduate, No,7361645.907143248,,12,363.5979226818303,12145758.459539622,,20711241.92456543,3157666.8790314887,
10797,5, Graduate, Yes,655045.7546554054,5766297.675883463,2,569.9479002283152,1857011.6129456519,360654.1280859589,2370495.3089203713,1263335.9551315361, Approved
10798,4, Graduate, Yes,492393.4304341123,1291375.7586329246,4,759.1785441907981,474017.5626858161,,1153063.0036047015,808475.2034876746,
10799,2, Not Graduate, Yes,8404720.393060882,29524700.070222773,6,718.3315362523073,5716743.776297498,9801759.881704211,18535292.000398483,7160488.502603265, Approved
10800,4, Graduate, Yes,45254476.48349285,29342717.431814842,10,354.62899339522164,10289190.874852043,13124964.271086141,30082288.050058533,, Rejected
10801,3, Graduate, Yes,832172.4728917233,1762667.1209840407,6,338.9835765239937,3477170.0948710963,1979971.3728251036,3646005.5174787925,709265.0657473179, Approved
10802,5, Graduate, No,1912381.8269469829,8365511.774994329,18,444.13151278389483,2991692.442628399,1256036.0936378017,4975413.771811214,1787418.8869733603, Rejected
10803,1, Graduate, No,708835.2859580321,1018592.2842771228,11,533.2382659021599,1498924.1428353884,716666.2907264275,1879381.3746547655,944941.6621805908, Approved
10804,1, Graduate, Yes,7011714.046515007,17726704.827973578,14,402.42582648468266,5187509.408265475,5206577.637700291,18240982.145717476,7723555.469151739, Rejected
10805,4, Not Graduate, Yes,2894208.0058074747,6593324.2736131195,10,458.0955614652462,4559728.431964893,3089342.0447165966,8689857.758904964,, Approved
10806,2, Graduate, Yes,3873815.909611862,11029463.203357952,6,470.8879683903952,12667008.877236499,4193232.0232178452,9997035.118015962,4981251.021833016, Approved
10807,3, Not Graduate, No,3376422.344819013,8361483.798271729,12,456.80653134529734,6536513.261555941,3687787.616950663,10935570.535071163,4229789.49301095,
10808,4, Graduate, No,5494930.77312736,19882453.158117563,20,606.1697782090514,4788247.8202504255,10903683.671995817,13473579.683752675,7991800.70450207, Rejected
10809,5, Graduate, Yes,6578586.629192565,23629698.520564344,6,438.2980455970491,14417526.106556224,10706391.469671506,13834365.676496547,5835437.202977064, Approved
10810,5, Not Graduate, No,3005206.154142604,12136459.772393426,6,831.728421687403,7472683.857766273,2254937.168357556,6774877.493790815,2397678.7276704386, Approved
10811,3, Graduate, Yes,6819569.242628387,27201189.91956591,12,500.24212320562526,13716610.65387777,12750617.938376255,14771707.730394118,9609640.325608706, Rejected
10812,2, Graduate, No,2161100.521801455,5872751.863637106,20,598.9111625104935,2853390.3588559628,4488240.2455264395,7437123.925249805,, Rejected
10813,2, Graduate, No,3334125.805253651,11813281.177984774,3,428.06636603557223,6283948.8331991825,4051866.2257069433,5770084.892336078,2637735.336936103, Approved
10814,2, Graduate, Yes,9267456.758898968,23973406.26181726,16,,23913859.00551643,1558466.7734725506,30345297.916589357,, Rejected
10815,2, Graduate, Yes,4268886.140687319,8994143.297992667,20,523.13007542044,7036761.607186671,,12015287.227288695,5314470.489427759, Rejected
10816,1, Not Graduate, Yes,515731.56598747405,3004107.374807806,10,900.0,218333.62937372015,-198468.87252892565,522389.36266164645,750383.6122688279, Approved
10817,0, Graduate, Yes,4060806.3196872426,11043697.588469036,10,745.8557242794393,155335.18637908885,4703818.420678448,10824908.981734302,, Approved
10818,5, Not Graduate, No,6714023.277492337,19264703.640107468,4,423.88697889912766,14275443.003229326,2884231.016496558,26476247.632143117,5331256.955120974, Approved
10819,4, Not Graduate, Yes,9852574.28493883,20013639.347413182,19,363.9418410520887,21451813.73674015,9105763.162246116,31707675.69222158,14333615.519293427, Rejected
10820,3, Not Graduate, Yes,820547.6889344617,-871133.4641999186,6,377.0413369339381,1219411.2595276257,196072.64140812482,1028799.8039167749,425129.55282293673, Approved
10821,1, Graduate, No,974110.4763572488,4829962.578081901,12,754.4577459461136,3910543.620588576,-582050.7059148698,3306374.8704018695,520639.7551149763, Approved
10822,0, Not Graduate, Yes,6774417.689304052,21384314.568446137,16,844.2300812048206,16784767.28105041,763190.7173269612,23749127.063605145,9888563.631524881, Approved
10823,2, Graduate, No,7142709.405740473,21904073.885532733,11,752.4957986613334,,,22814677.824081287,6914888.809067503, Approved
10824,2, Not Graduate, Yes,2664052.596571661,8662969.870645246,16,434.54464480071704,4813643.274456047,,6129200.333686395,1597337.676627267,
10825,0, Not Graduate, Yes,2993984.8020128747,7394684.570976442,19,774.7728655999613,4984551.911398449,2951180.277676929,9354043.013456514,3081726.1321388967, Approved
10826,1, Graduate, No,,5463600.904409153,20,522.1325980451377,4487355.450051431,2774012.9969268427,5368796.527434443,3902688.9274902903, Rejected
10827,5, Not Graduate, Yes,7758719.243832541,23379362.933721017,10,857.8904777574406,4088118.935623332,7142925.067181719,17771114.04357635,7484452.075447698, Approved
10828,4, Graduate, No,312628.0998855494,200109.91750813695,19,678.6805337938222,-777067.1955264942,-557772.2251275197,1266182.954901686,-245882.70472781511,
10829,4, Not Graduate, Yes,868142.015074104,2925562.900706714,15,,1998788.3804482757,541710.4251676778,2217377.631684151,1013213.4023730808, Approved
10830,4, Not Graduate, Yes,4938637.00645969,11312929.337808996,2,583.2017309717368,11128738.143597499,279187.41049458605,21447849.963855352,7332337.720194637, Approved
10831,1, Not Graduate, No,9209083.32476069,15640980.450522546,20,866.832460985319,1840634.9252191088,3007769.281128936,24106497.761647664,7773425.185559193,
10832,4, Graduate, No,8854765.31496694,26000684.228217952,12,300.0,18198727.31264448,8662401.930815788,27702865.472810335,7201003.206171908,
10833,4, Graduate, No,4685430.19024732,12210342.83154179,6,407.85552340320794,8483719.277934121,1319681.794179198,18712655.215337057,2766336.071051815, Approved
10834,3, Not Graduate, Yes,862129.6455869704,2338094.830044408,18,777.1874065184033,1245593.3823104582,1305854.258448433,3095456.7528511155,1532084.093772663, Approved
10835,5, Not Graduate, Yes,8869122.534320837,32103850.842705112,10,521.397892970776,18123778.991845224,10072532.005070312,20730549.85175106,8521051.314537108, Approved
10836,2, Not Graduate, Yes,8513986.135023361,,10,797.7808146761513,7485588.963864807,10055361.937437115,20206303.286609896,8286131.845142541, Approved
10837,3, Not Graduate, Yes,532686.8752812357,-239566.52474610228,18,552.1964685100487,1181063.41988964,1331250.610248575,2189009.209408654,7219.006269964506, Approved
10838,0, Graduate, Yes,3670035.7580830962,14154735.800253378,2,352.24993358109367,106783.69866528772,6361263.166394396,13735144.282851648,3412558.3898320333, Approved
10839,0, Graduate, No,2964858.0619813367,9878474.165104529,18,635.7853961553243,2000137.2459517,4680872.076227133,6080207.259465164,1549631.8842213661,
10840,4, Not Graduate, No,5544323.004492554,12443189.66329939,19,,3709431.736859672,8059800.993018796,20774344.53355136,5754183.686143478, Approved
10841,2, Graduate, Yes,3274986.3130047927,9534873.084192395,8,520.7612389240832,1534538.78722502,5075198.381707883,,2954703.604882769, Approved
10842,0, Not Graduate, No,5441456.24670872,13955298.881524269,16,720.6530284836439,1269944.6108081124,,11370967.668196855,6409570.545600392, Approved
10843,3, Graduate, No,9489129.710450826,29230333.500750378,2,688.9871247006259,18956222.5845049,9291445.455439772,30642856.84572904,9538203.95523699, Approved
10844,0, Not Graduate, Yes,5696583.125241611,17181627.17615516,4,891.8526657716499,3358596.0904178247,10431892.16100096,,2259432.7782287872, Approved
10845,2, Not Graduate, No,8501654.776879465,29429393.91360826,10,878.1353422825388,,16535873.933425326,32738898.770884838,4420000.469152928, Approved
10846,2, Graduate, No,6094796.198737966,,8,615.7971496828583,10234146.606858978,10707397.872679263,,9658643.58884111,
10847,0, Graduate, No,2228348.053851775,8477718.188479492,9,900.0,344373.9857929887,-945252.0446328933,3210926.4934544214,1340942.3829894618, Approved
10848,3, Not Graduate, No,3098807.842619011,8736984.325224949,14,856.6571153632965,1026352.0032129838,3253470.5524025303,8711598.949889392,1717044.3702706355, Approved
10849,0, Not Graduate, No,5671013.736309629,16383144.328197232,16,806.4928182412327,668572.2605002021,6080975.836823995,12529049.992075898,6878161.1659921855, Approved
10850,5, Graduate, No,,13403588.449967902,4,321.11513763236184,1291884.3936254126,2741380.557776649,12610800.4507594,2881708.3396800137,
10851,1, Not Graduate, No,6625932.232559482,23611094.395389304,14,661.9018272802602,3869597.2610495226,11215516.053507134,15807330.09761357,5057894.046220569, Approved
10852,5, Graduate, Yes,5575907.529363142,11541492.785557989,15,699.5735905872532,11782976.903351562,7961.0749959999885,20105646.57310365,6911906.077822503, Approved
10853,4, Graduate, Yes,1389062.8078620157,5471495.969785242,2,300.0,2704296.8031861163,1187584.4661163962,2206325.4244040074,1782661.6310325547, Approved
10854,5, Not Graduate, No,952014.1632076968,3002571.421662801,3,442.5735917924516,434035.34764398553,1271114.8864880772,2235260.422119082,1315228.1098169805, Approved
10855,0, Not Graduate, Yes,8255284.533087948,22011100.05721378,14,668.5451228855313,18916723.285977963,16327148.976810245,24652176.712907873,11660866.545810316, Approved
10856,3, Not Graduate, No,6375058.1301153,24334018.909071293,4,493.55855354891673,9212118.216261486,2213719.3548059342,20355075.951147288,4249491.286647706, Approved
10857,3, Graduate, Yes,8813662.435409028,29481636.20196747,8,639.8607460432148,13367808.575167296,12236986.832517665,21159449.470410783,6001295.886113759, Approved
10858,0, Not Graduate, Yes,6955897.814759376,26198367.56130687,10,656.0603941176604,14613094.348011097,2578976.5636083214,28928668.95833636,5799952.406140013, Approved
10859,1, Not Graduate, Yes,5270678.446191428,21005182.816876102,10,,824830.7748225592,2621727.2127367537,18603051.85581675,4342969.803840796, Approved
10860,4, Not Graduate, No,7912501.358354192,24879342.504014205,18,613.2841874232444,3773932.172602338,-567986.8351585454,26900666.815216046,10015717.391712954, Rejected
10861,1, Graduate, No,3601005.067730997,14609778.036350895,16,584.4659608566865,-307398.07976217347,2865117.2024771003,13162359.735167237,2677802.953018737, Approved
10862,5, Graduate, Yes,289100.6491753107,1366007.095070294,14,859.91762691051,1128951.4231896114,1555443.766292946,3425510.7138417377,614392.6374204265, Approved
10863,4, Graduate, No,9561997.524878649,26326012.860311218,20,,4985811.0599506125,11668493.168310052,23302490.25178402,10548127.606202371, Rejected
10864,1, Graduate, No,2565273.9449296207,7206091.293074478,8,339.8319036409367,,1041861.1573181617,9680814.664380537,3217759.8467270937,
10865,2, Graduate, Yes,4103633.0352152083,8315896.9697072245,4,,,2391075.9088646937,15338505.239051692,2501411.027535237, Approved
10866,0, Graduate, Yes,8681650.323163394,18686998.80871968,16,500.19212854473153,17112407.656723138,8509876.84866701,20624567.671963073,, Rejected
10867,1, Not Graduate, Yes,5601398.620139833,14738395.656325687,14,537.9209438426622,13735252.501638165,11061815.884371389,18018589.49773922,8009528.792300712, Rejected
10868,5, Graduate, Yes,4746867.558338233,,14,571.9344654702462,11783009.741946302,9582458.342610223,14084381.645362679,4031249.8064432717, Approved
10869,4, Graduate, No,3183948.602993989,8860574.398623837,20,784.4961171412749,6897022.078376483,1881782.6997514202,11403273.682926085,3172912.772154511, Approved
10870,1, Graduate, Yes,5783331.749034677,14296216.652934263,12,867.5998007768961,12707001.726708394,8331978.999675153,11696111.518331585,4177396.3595916824, Approved
10871,2, Not Graduate, Yes,4153428.014197838,13148920.478289273,8,345.94825650543305,2644868.6014966983,2384666.364236229,12503916.227221878,2651129.292174372, Approved
10872,5, Not Graduate, Yes,9814216.87341652,32952470.177223112,6,364.703424713785,5001836.527411355,18857990.958039954,24699022.668651864,7724240.742416656, Rejected
10873,1, Graduate, No,3034661.006963258,7819855.394810992,14,554.976655424273,216969.7148188731,5885767.007006521,7574173.851030655,3721502.53211445, Approved
10874,1, Graduate, No,1273451.4863381837,1583749.981665029,10,742.3412367007801,1842842.2406211898,1373791.3889488652,3144574.8116062363,1504015.387011015,
10875,0, Not Graduate, Yes,2742741.869650798,3975000.694112641,16,719.8229866309822,6784842.5909924265,829819.2701861886,8030689.326221859,3334608.8693520017, Approved
10876,3, Graduate, No,2820259.0261888155,10784321.451525265,14,720.6660486575668,5523096.191066455,1524619.853325806,7754569.630837696,3140709.680034987, Approved
10877,4, Not Graduate, Yes,9767537.789976574,30186787.32486431,12,812.7320062385884,-1506535.7077581098,,37861529.929529145,5335308.941301289, Approved
10878,3, Not Graduate, No,3195505.9858311336,6017968.681795547,8,688.5976031137322,3624697.3772887066,2850428.9657027475,9869609.290920107,1192612.4890182451, Approved
10879,2, Graduate, No,8724891.026288364,21679281.172692712,2,533.5255476754539,3261261.3019110872,2710725.469847269,34411791.155792534,6726843.216021039,
10880,4, Graduate, No,423817.23641923163,2583369.906896442,19,728.2501121031669,-678432.110647876,1953495.2302652616,4959412.911611307,1001200.5956472614, Approved
10881,2, Not Graduate, No,8536224.362798005,19109547.178737853,14,658.3114260961136,12345549.779594256,13718829.786827814,27571995.605201792,6635677.745820582, Rejected
10882,0, Not Graduate, Yes,7223921.7605045065,26622439.525526054,18,825.8876156641535,8322788.209464943,-288358.9988161401,17429281.550147433,6692962.660222649, Approved
10883,3, Not Graduate, No,8236406.952961854,24756969.766762555,8,404.15833271645926,3987227.128043676,1631458.163235072,31202348.46971635,4264720.27736058, Rejected
10884,2, Not Graduate, Yes,8182548.73430168,20816451.348117013,16,607.5823114602541,10834622.350161528,2802060.2521551866,29533155.889912024,10394631.838042079, Rejected
10885,0, Graduate, Yes,9643592.900095575,30244427.53732435,12,305.20889624151414,11993434.104499899,1362911.6904977371,,8593585.644073784, Rejected
10886,0, Not Graduate, No,6209258.799497418,15261357.720441291,8,677.3047197194369,9022273.676834136,1274070.3330909787,15934746.906046005,3294644.8471452584, Approved
